date,ninsee,no2,o3,pm10
24/02/2018,77180,19,33,44
24/02/2018,77181,21,32,42
24/02/2018,77182,11,33,42
24/02/2018,77183,12,33,40
24/02/2018,77184,9,33,47
24/02/2018,77185,8,33,44
24/02/2018,77186,10,33,45
24/02/2018,77187,10,33,45
24/02/2018,77188,10,33,44
24/02/2018,77190,11,33,44
24/02/2018,77191,12,33,44
24/02/2018,77192,15,33,42
24/02/2018,77193,12,33,44
24/02/2018,77194,10,33,45
24/02/2018,77195,12,33,44
24/02/2018,77196,17,33,44
24/02/2018,77197,11,33,42
24/02/2018,77198,9,33,47
24/02/2018,77199,14,33,42
24/02/2018,77200,9,33,47
24/02/2018,77201,14,33,44
24/02/2018,77202,7,33,45
24/02/2018,77203,13,33,42
24/02/2018,77204,11,33,40
24/02/2018,77205,12,33,44
24/02/2018,77206,14,33,42
24/02/2018,77207,10,33,49
24/02/2018,77208,11,33,45
24/02/2018,77209,21,32,44
24/02/2018,77210,9,33,45
24/02/2018,77211,13,33,44
24/02/2018,77212,10,33,45
24/02/2018,77214,16,33,45
24/02/2018,77215,19,33,44
24/02/2018,77216,7,33,45
24/02/2018,77217,16,33,44
24/02/2018,77218,10,33,45
24/02/2018,77219,15,33,42
24/02/2018,77220,9,33,47
24/02/2018,77221,21,32,42
24/02/2018,77222,13,33,44
24/02/2018,77223,11,33,45
24/02/2018,77224,15,33,42
24/02/2018,77225,14,33,42
24/02/2018,77226,9,33,45
24/02/2018,77227,11,33,45
24/02/2018,77228,10,33,40
24/02/2018,77229,16,33,42
24/02/2018,77230,9,33,47
24/02/2018,77231,12,33,42
24/02/2018,77232,16,33,44
24/02/2018,77233,14,33,44
24/02/2018,77234,18,33,44
24/02/2018,77235,12,33,40
24/02/2018,77236,10,33,45
24/02/2018,77237,19,33,42
24/02/2018,77238,13,33,42
24/02/2018,77239,13,33,44
24/02/2018,77240,11,33,42
24/02/2018,77241,14,33,44
24/02/2018,77242,11,33,44
24/02/2018,77243,20,32,44
24/02/2018,77244,8,33,47
24/02/2018,77245,10,33,45
24/02/2018,77246,11,33,44
24/02/2018,77247,11,33,42
24/02/2018,77248,17,33,44
24/02/2018,77249,20,32,45
24/02/2018,77250,11,33,42
24/02/2018,77251,12,33,45
24/02/2018,77252,13,33,44
24/02/2018,77253,13,33,44
24/02/2018,77254,16,33,44
24/02/2018,77255,10,33,44
24/02/2018,77256,11,33,44
24/02/2018,77257,11,33,42
24/02/2018,77258,23,32,44
24/02/2018,77259,13,34,44
24/02/2018,77260,11,33,44
24/02/2018,77261,9,33,47
24/02/2018,77262,11,33,44
24/02/2018,77263,11,33,45
24/02/2018,77264,15,33,42
24/02/2018,77265,11,33,40
24/02/2018,77266,9,33,45
24/02/2018,77267,9,33,47
24/02/2018,77268,18,33,42
24/02/2018,77269,11,33,44
24/02/2018,77270,14,33,42
24/02/2018,77271,9,33,47
24/02/2018,77272,11,33,44
24/02/2018,77273,13,34,44
24/02/2018,77274,12,33,44
24/02/2018,77275,11,33,42
24/02/2018,77276,15,33,42
24/02/2018,77277,16,33,42
24/02/2018,77278,13,33,42
24/02/2018,77279,10,33,45
24/02/2018,77280,11,33,40
24/02/2018,77281,14,33,42
24/02/2018,77282,15,34,44
24/02/2018,77283,11,33,42
24/02/2018,77284,14,33,42
24/02/2018,77285,10,33,45
24/02/2018,77286,11,33,44
24/02/2018,77287,10,33,42
24/02/2018,77288,11,33,45
24/02/2018,77289,11,33,44
24/02/2018,77290,11,33,40
24/02/2018,77291,15,33,45
24/02/2018,77292,16,33,45
24/02/2018,77293,10,33,45
24/02/2018,77294,16,33,45
24/02/2018,77295,12,33,44
24/02/2018,77296,12,33,45
24/02/2018,77297,10,33,49
24/02/2018,77298,11,33,44
24/02/2018,77299,8,33,45
24/02/2018,77300,13,33,42
24/02/2018,77301,11,33,42
24/02/2018,77302,7,33,45
24/02/2018,77303,10,33,40
24/02/2018,77304,10,33,40
24/02/2018,77305,9,33,45
24/02/2018,77306,12,33,44
24/02/2018,77307,19,33,44
24/02/2018,77308,14,34,44
24/02/2018,77309,14,33,44
24/02/2018,77310,10,33,45
24/02/2018,77311,11,33,45
24/02/2018,77312,7,33,45
24/02/2018,77313,9,33,45
24/02/2018,77314,10,33,42
24/02/2018,77315,17,33,42
24/02/2018,77316,8,33,45
24/02/2018,77317,13,33,44
24/02/2018,77318,16,33,42
24/02/2018,77319,11,33,44
24/02/2018,77320,14,33,42
24/02/2018,77321,10,33,45
24/02/2018,77322,14,34,44
24/02/2018,77323,14,34,44
24/02/2018,77325,11,33,45
24/02/2018,77326,10,33,45
24/02/2018,77327,12,33,44
24/02/2018,77328,10,32,45
24/02/2018,77329,8,33,47
24/02/2018,77330,15,33,42
24/02/2018,77331,11,33,40
24/02/2018,77332,15,33,44
24/02/2018,77333,8,33,47
24/02/2018,77335,15,33,44
24/02/2018,77336,17,33,42
24/02/2018,77337,23,32,44
24/02/2018,77338,9,33,45
24/02/2018,77339,9,33,45
24/02/2018,77340,8,33,47
24/02/2018,77341,10,33,45
24/02/2018,77342,9,33,47
24/02/2018,77343,11,33,40
24/02/2018,77344,12,34,44
24/02/2018,77345,11,34,40
24/02/2018,77347,11,33,45
24/02/2018,77348,8,33,47
24/02/2018,77349,13,34,44
24/02/2018,77350,20,33,44
24/02/2018,77352,14,33,44
24/02/2018,77353,9,33,47
24/02/2018,77354,10,33,45
24/02/2018,77355,11,33,45
24/02/2018,77356,10,33,45
24/02/2018,77357,14,33,44
24/02/2018,77358,13,33,44
24/02/2018,77359,8,33,45
24/02/2018,77360,15,33,42
24/02/2018,77361,13,33,42
24/02/2018,77363,18,33,45
24/02/2018,77364,14,33,44
24/02/2018,77365,14,33,42
24/02/2018,77366,14,33,44
24/02/2018,77367,11,33,42
24/02/2018,77368,11,33,44
24/02/2018,77369,13,33,42
24/02/2018,77370,8,33,47
24/02/2018,77371,14,33,42
24/02/2018,77372,20,33,44
24/02/2018,77373,22,32,44
24/02/2018,77374,21,33,42
24/02/2018,77376,16,33,44
24/02/2018,77377,17,33,44
24/02/2018,77378,8,33,45
24/02/2018,77379,11,33,44
24/02/2018,77380,11,33,42
24/02/2018,77381,14,33,44
24/02/2018,77382,16,33,42
24/02/2018,77383,12,33,44
24/02/2018,77384,12,33,45
24/02/2018,77385,11,33,42
24/02/2018,77386,6,33,45
24/02/2018,77387,9,33,47
24/02/2018,77388,12,33,40
24/02/2018,77389,10,33,44
24/02/2018,77390,22,32,44
24/02/2018,77391,11,33,44
24/02/2018,77392,13,34,44
24/02/2018,77393,14,33,42
24/02/2018,77394,11,33,44
24/02/2018,77395,9,33,47
24/02/2018,77396,11,33,44
24/02/2018,77397,11,34,40
24/02/2018,77398,11,33,40
24/02/2018,77399,9,33,47
24/02/2018,77400,14,33,42
24/02/2018,77401,11,33,40
24/02/2018,77402,10,33,42
24/02/2018,77403,11,33,44
24/02/2018,77404,11,33,44
24/02/2018,77405,12,33,40
24/02/2018,77406,12,33,42
24/02/2018,77407,9,33,45
24/02/2018,77408,14,33,42
24/02/2018,77409,10,33,45
24/02/2018,77410,12,33,44
24/02/2018,77411,13,33,42
24/02/2018,77412,7,33,45
24/02/2018,77413,17,33,42
24/02/2018,77414,11,33,44
24/02/2018,77415,13,33,42
24/02/2018,77416,12,33,44
24/02/2018,77417,11,33,42
24/02/2018,77418,11,33,44
24/02/2018,77419,8,33,45
24/02/2018,77420,14,34,44
24/02/2018,77421,11,33,42
24/02/2018,77423,11,33,42
24/02/2018,77424,11,33,42
24/02/2018,77425,8,33,44
24/02/2018,77426,13,33,44
24/02/2018,77427,15,33,44
24/02/2018,77428,13,33,44
24/02/2018,77429,11,33,40
24/02/2018,77430,12,34,44
24/02/2018,77431,8,33,47
24/02/2018,77432,11,33,42
24/02/2018,77433,14,33,42
24/02/2018,77434,11,33,45
24/02/2018,77435,8,33,45
24/02/2018,77436,12,33,42
24/02/2018,77437,13,33,44
24/02/2018,77438,22,32,44
24/02/2018,77439,10,33,45
24/02/2018,77440,12,33,40
24/02/2018,77441,9,33,45
24/02/2018,77442,8,33,45
24/02/2018,77443,14,33,42
24/02/2018,77444,11,33,42
24/02/2018,77445,11,33,45
24/02/2018,77446,11,33,44
24/02/2018,77447,9,33,45
24/02/2018,77448,12,33,40
24/02/2018,77449,18,33,42
24/02/2018,77450,17,33,45
24/02/2018,77451,13,33,42
24/02/2018,77452,11,33,45
24/02/2018,77453,11,33,44
24/02/2018,77454,11,33,44
24/02/2018,77455,14,33,44
24/02/2018,77456,11,33,44
24/02/2018,77457,14,33,44
24/02/2018,77458,9,33,47
24/02/2018,77459,11,33,44
24/02/2018,77460,12,33,40
24/02/2018,77461,11,33,45
24/02/2018,77462,15,33,45
24/02/2018,77463,8,33,45
24/02/2018,77464,19,33,44
24/02/2018,77465,9,33,47
24/02/2018,77466,16,33,42
24/02/2018,77467,10,33,45
24/02/2018,77468,23,32,44
24/02/2018,77469,14,33,42
24/02/2018,77470,18,33,42
24/02/2018,77471,9,32,45
24/02/2018,77472,11,33,40
24/02/2018,77473,8,33,47
24/02/2018,77474,16,33,44
24/02/2018,77475,13,33,42
24/02/2018,77476,12,33,42
24/02/2018,77477,7,33,45
24/02/2018,77478,12,33,40
24/02/2018,77479,22,32,44
24/02/2018,77480,9,33,45
24/02/2018,77481,11,33,44
24/02/2018,77482,9,33,45
24/02/2018,77483,13,33,42
24/02/2018,77484,14,33,42
24/02/2018,77485,8,33,45
24/02/2018,77486,14,33,42
24/02/2018,77487,10,33,44
24/02/2018,77489,9,33,47
24/02/2018,77490,11,33,40
24/02/2018,77491,8,33,45
24/02/2018,77492,10,33,40
24/02/2018,77493,14,33,44
24/02/2018,77494,9,33,45
24/02/2018,77495,11,33,45
24/02/2018,77496,12,33,44
24/02/2018,77498,16,33,44
24/02/2018,77500,9,33,47
24/02/2018,77501,8,33,45
24/02/2018,77504,8,33,47
24/02/2018,77505,14,33,42
24/02/2018,77506,8,33,47
24/02/2018,77507,10,33,45
24/02/2018,77508,18,33,42
24/02/2018,77509,11,33,45
24/02/2018,77510,18,33,42
24/02/2018,77511,14,34,44
24/02/2018,77512,10,33,40
24/02/2018,77513,15,33,44
24/02/2018,77514,17,33,45
24/02/2018,77515,15,33,44
24/02/2018,77516,9,33,45
24/02/2018,77517,18,33,44
24/02/2018,77518,9,33,45
24/02/2018,77519,11,33,44
24/02/2018,77520,7,33,45
24/02/2018,77521,17,33,42
24/02/2018,77522,10,33,45
24/02/2018,77523,10,33,45
24/02/2018,77524,11,33,45
24/02/2018,77525,14,33,44
24/02/2018,77526,11,33,42
24/02/2018,77527,14,33,44
24/02/2018,77528,11,33,44
24/02/2018,77529,16,33,42
24/02/2018,77530,11,33,44
24/02/2018,77531,9,33,47
24/02/2018,77532,11,33,44
24/02/2018,77533,8,33,45
24/02/2018,77534,14,33,44
24/02/2018,78003,11,28,45
24/02/2018,78005,21,30,42
24/02/2018,78006,10,31,45
24/02/2018,78007,22,28,44
24/02/2018,78009,11,28,45
24/02/2018,78010,22,30,44
24/02/2018,78013,20,30,45
24/02/2018,78015,21,30,42
24/02/2018,78020,21,32,45
24/02/2018,78029,22,32,44
24/02/2018,78030,12,28,45
24/02/2018,78031,22,33,44
24/02/2018,78033,21,31,44
24/02/2018,78034,18,29,45
24/02/2018,78036,18,30,45
24/02/2018,78043,22,25,47
24/02/2018,78048,14,32,45
24/02/2018,78049,22,30,44
24/02/2018,78050,15,28,45
24/02/2018,78053,16,31,45
24/02/2018,78057,19,35,44
24/02/2018,78062,20,29,45
24/02/2018,78068,16,35,44
24/02/2018,78070,22,32,44
24/02/2018,78071,11,28,45
24/02/2018,78072,20,33,45
24/02/2018,78073,20,26,47
24/02/2018,78076,14,33,45
24/02/2018,78077,10,30,45
24/02/2018,78082,19,34,45
24/02/2018,78084,17,29,45
24/02/2018,78087,11,28,45
24/02/2018,78089,19,35,44
24/02/2018,78090,22,31,44
24/02/2018,78092,24,25,45
24/02/2018,78096,11,31,45
24/02/2018,78104,23,33,44
24/02/2018,78107,18,34,45
24/02/2018,78108,12,28,45
24/02/2018,78113,22,34,44
24/02/2018,78117,20,25,47
24/02/2018,78118,23,33,44
24/02/2018,78120,12,28,45
24/02/2018,78123,21,29,42
24/02/2018,78124,25,26,45
24/02/2018,78125,12,28,45
24/02/2018,78126,24,25,47
24/02/2018,78128,12,28,45
24/02/2018,78133,22,28,45
24/02/2018,78138,20,31,40
24/02/2018,78140,22,31,44
24/02/2018,78143,17,26,47
24/02/2018,78146,25,26,45
24/02/2018,78147,16,35,44
24/02/2018,78152,21,27,45
24/02/2018,78158,23,25,47
24/02/2018,78160,15,27,47
24/02/2018,78162,13,28,45
24/02/2018,78163,16,33,45
24/02/2018,78164,10,28,45
24/02/2018,78165,20,26,47
24/02/2018,78168,15,27,45
24/02/2018,78171,11,31,45
24/02/2018,78172,19,31,40
24/02/2018,78185,17,33,45
24/02/2018,78188,16,35,44
24/02/2018,78189,21,29,45
24/02/2018,78190,24,26,45
24/02/2018,78192,18,33,45
24/02/2018,78193,14,27,45
24/02/2018,78194,11,32,45
24/02/2018,78196,21,28,45
24/02/2018,78202,21,35,44
24/02/2018,78206,22,30,44
24/02/2018,78208,18,26,47
24/02/2018,78209,9,29,45
24/02/2018,78217,22,32,44
24/02/2018,78220,13,28,45
24/02/2018,78224,22,26,45
24/02/2018,78227,20,33,42
24/02/2018,78230,21,31,44
24/02/2018,78231,20,33,44
24/02/2018,78233,22,28,45
24/02/2018,78234,20,33,45
24/02/2018,78236,18,31,45
24/02/2018,78237,15,34,45
24/02/2018,78238,22,32,44
24/02/2018,78239,24,34,44
24/02/2018,78242,21,25,47
24/02/2018,78245,21,33,44
24/02/2018,78246,23,34,44
24/02/2018,78251,22,27,45
24/02/2018,78255,20,35,44
24/02/2018,78261,21,33,42
24/02/2018,78262,15,29,45
24/02/2018,78263,13,31,45
24/02/2018,78264,13,30,45
24/02/2018,78265,16,30,45
24/02/2018,78267,22,33,44
24/02/2018,78269,9,29,45
24/02/2018,78276,18,35,44
24/02/2018,78278,19,31,45
24/02/2018,78281,21,31,45
24/02/2018,78283,10,31,45
24/02/2018,78285,14,33,45
24/02/2018,78289,14,30,45
24/02/2018,78290,22,34,44
24/02/2018,78291,23,33,44
24/02/2018,78296,23,33,44
24/02/2018,78297,19,25,47
24/02/2018,78299,21,33,42
24/02/2018,78300,20,31,45
24/02/2018,78302,9,30,45
24/02/2018,78305,21,30,44
24/02/2018,78307,9,30,45
24/02/2018,78310,12,33,45
24/02/2018,78311,24,27,45
24/02/2018,78314,23,33,44
24/02/2018,78317,20,35,44
24/02/2018,78320,17,35,44
24/02/2018,78321,17,27,45
24/02/2018,78322,20,26,49
24/02/2018,78324,21,34,44
24/02/2018,78325,20,31,45
24/02/2018,78327,22,33,44
24/02/2018,78329,20,35,44
24/02/2018,78334,14,27,45
24/02/2018,78335,24,33,44
24/02/2018,78337,18,35,44
24/02/2018,78343,19,25,47
24/02/2018,78344,17,35,44
24/02/2018,78346,18,34,45
24/02/2018,78349,11,28,45
24/02/2018,78350,23,25,45
24/02/2018,78354,23,33,44
24/02/2018,78356,17,26,47
24/02/2018,78358,22,28,44
24/02/2018,78361,24,34,44
24/02/2018,78362,24,33,44
24/02/2018,78364,19,30,45
24/02/2018,78366,16,28,45
24/02/2018,78367,22,26,45
24/02/2018,78368,21,30,45
24/02/2018,78372,23,26,45
24/02/2018,78380,21,30,45
24/02/2018,78381,12,32,45
24/02/2018,78382,20,31,40
24/02/2018,78383,16,27,45
24/02/2018,78384,21,30,42
24/02/2018,78385,19,34,45
24/02/2018,78389,16,29,45
24/02/2018,78391,20,35,44
24/02/2018,78396,22,28,44
24/02/2018,78397,16,27,47
24/02/2018,78398,13,28,45
24/02/2018,78401,21,33,42
24/02/2018,78402,23,32,44
24/02/2018,78403,21,33,44
24/02/2018,78404,15,30,45
24/02/2018,78406,15,26,47
24/02/2018,78407,9,30,45
24/02/2018,78410,20,35,44
24/02/2018,78413,15,34,45
24/02/2018,78415,20,30,45
24/02/2018,78416,20,35,44
24/02/2018,78417,18,33,45
24/02/2018,78418,24,27,45
24/02/2018,78420,14,28,45
24/02/2018,78423,19,26,47
24/02/2018,78431,22,30,44
24/02/2018,78437,21,35,44
24/02/2018,78439,17,33,45
24/02/2018,78440,22,32,44
24/02/2018,78442,18,27,45
24/02/2018,78443,18,28,45
24/02/2018,78444,18,34,45
24/02/2018,78451,22,31,44
24/02/2018,78455,22,26,45
24/02/2018,78460,21,34,44
24/02/2018,78464,10,29,45
24/02/2018,78465,17,32,45
24/02/2018,78466,22,29,44
24/02/2018,78470,10,29,45
24/02/2018,78472,11,28,45
24/02/2018,78474,16,33,45
24/02/2018,78475,17,31,45
24/02/2018,78478,11,28,45
24/02/2018,78481,23,27,45
24/02/2018,78484,21,34,44
24/02/2018,78486,11,28,45
24/02/2018,78490,20,27,47
24/02/2018,78497,10,30,45
24/02/2018,78498,22,29,44
24/02/2018,78499,10,28,45
24/02/2018,78501,23,33,44
24/02/2018,78502,23,26,45
24/02/2018,78503,16,35,44
24/02/2018,78505,17,32,45
24/02/2018,78506,11,28,45
24/02/2018,78513,15,30,45
24/02/2018,78516,9,30,45
24/02/2018,78517,10,29,45
24/02/2018,78518,21,25,47
24/02/2018,78520,15,32,45
24/02/2018,78522,11,28,45
24/02/2018,78524,22,25,47
24/02/2018,78528,20,34,44
24/02/2018,78530,20,33,45
24/02/2018,78531,22,34,44
24/02/2018,78536,21,34,44
24/02/2018,78537,10,28,45
24/02/2018,78545,21,25,47
24/02/2018,78548,14,27,47
24/02/2018,78550,19,28,45
24/02/2018,78551,23,30,45
24/02/2018,78557,9,29,45
24/02/2018,78558,18,34,45
24/02/2018,78559,16,35,45
24/02/2018,78561,16,26,47
24/02/2018,78562,13,30,45
24/02/2018,78564,11,28,45
24/02/2018,78565,18,32,45
24/02/2018,78567,22,35,44
24/02/2018,78569,10,28,45
24/02/2018,78571,22,27,45
24/02/2018,78575,15,27,47
24/02/2018,78576,15,28,45
24/02/2018,78586,23,28,44
24/02/2018,78588,19,29,45
24/02/2018,78590,13,27,45
24/02/2018,78591,18,33,45
24/02/2018,78597,22,33,44
24/02/2018,78601,10,29,45
24/02/2018,78605,15,32,45
24/02/2018,78606,9,31,45
24/02/2018,78608,18,34,45
24/02/2018,78609,20,33,42
24/02/2018,78615,20,28,45
24/02/2018,78616,19,30,45
24/02/2018,78618,15,34,45
24/02/2018,78620,17,26,47
24/02/2018,78621,18,26,47
24/02/2018,78623,16,28,45
24/02/2018,78624,21,31,42
24/02/2018,78638,21,32,42
24/02/2018,78640,21,26,47
24/02/2018,78642,21,32,42
24/02/2018,78643,22,30,44
24/02/2018,78644,15,26,45
24/02/2018,78646,22,25,47
24/02/2018,78647,22,33,44
24/02/2018,78650,24,26,45
24/02/2018,78653,17,29,45
24/02/2018,78655,11,28,45
24/02/2018,78668,18,35,44
24/02/2018,78672,22,29,44
24/02/2018,78674,21,26,47
24/02/2018,78677,20,33,44
24/02/2018,78681,18,30,45
24/02/2018,78683,18,28,45
24/02/2018,78686,22,25,47
24/02/2018,78688,17,25,47
24/02/2018,91001,11,31,45
24/02/2018,91016,11,30,47
24/02/2018,91017,11,28,45
24/02/2018,91021,11,30,47
24/02/2018,91022,11,31,45
24/02/2018,91027,16,31,49
24/02/2018,91035,11,28,45
24/02/2018,91037,8,33,45
24/02/2018,91038,9,30,45
24/02/2018,91041,10,30,45
24/02/2018,91044,14,30,49
24/02/2018,91045,8,32,45
24/02/2018,91047,8,32,45
24/02/2018,91064,20,27,49
24/02/2018,91067,11,31,45
24/02/2018,91069,10,31,45
24/02/2018,91075,10,31,44
24/02/2018,91079,11,31,45
24/02/2018,91080,9,31,45
24/02/2018,91081,10,29,45
24/02/2018,91085,10,30,45
24/02/2018,91086,11,31,47
24/02/2018,91093,13,28,47
24/02/2018,91095,9,31,45
24/02/2018,91097,14,32,45
24/02/2018,91098,11,28,45
24/02/2018,91099,9,32,44
24/02/2018,91100,10,31,44
24/02/2018,91103,11,31,47
24/02/2018,91105,10,30,45
24/02/2018,91106,10,30,45
24/02/2018,91109,10,30,45
24/02/2018,91111,13,29,47
24/02/2018,91112,11,31,45
24/02/2018,91114,15,32,47
24/02/2018,91115,12,30,47
24/02/2018,91121,10,32,45
24/02/2018,91122,15,28,49
24/02/2018,91129,8,31,45
24/02/2018,91130,11,29,45
24/02/2018,91131,11,30,45
24/02/2018,91132,9,30,45
24/02/2018,91135,8,32,45
24/02/2018,91136,16,29,49
24/02/2018,91137,10,31,45
24/02/2018,91145,11,28,45
24/02/2018,91148,9,30,45
24/02/2018,91156,10,31,45
24/02/2018,91159,8,32,45
24/02/2018,91161,16,30,49
24/02/2018,91174,10,32,45
24/02/2018,91175,11,28,45
24/02/2018,91179,9,33,45
24/02/2018,91180,8,32,44
24/02/2018,91182,10,32,47
24/02/2018,91184,9,31,44
24/02/2018,91186,11,29,45
24/02/2018,91191,15,31,47
24/02/2018,91195,8,32,45
24/02/2018,91198,9,31,45
24/02/2018,91200,10,28,45
24/02/2018,91201,14,32,47
24/02/2018,91204,9,32,45
24/02/2018,91207,11,30,45
24/02/2018,91215,14,32,45
24/02/2018,91216,14,30,49
24/02/2018,91222,11,31,47
24/02/2018,91223,11,30,45
24/02/2018,91225,12,32,47
24/02/2018,91226,9,30,45
24/02/2018,91228,11,32,47
24/02/2018,91232,8,32,45
24/02/2018,91235,12,31,47
24/02/2018,91240,11,30,45
24/02/2018,91243,12,29,47
24/02/2018,91244,9,32,45
24/02/2018,91247,10,28,45
24/02/2018,91248,10,31,44
24/02/2018,91249,12,28,47
24/02/2018,91272,16,28,49
24/02/2018,91273,10,31,45
24/02/2018,91274,14,28,47
24/02/2018,91275,14,28,47
24/02/2018,91284,10,28,45
24/02/2018,91286,12,31,47
24/02/2018,91292,10,31,45
24/02/2018,91293,8,32,45
24/02/2018,91294,11,30,45
24/02/2018,91312,18,27,49
24/02/2018,91315,9,32,45
24/02/2018,91318,9,31,45
24/02/2018,91319,13,29,47
24/02/2018,91326,14,30,49
24/02/2018,91330,9,31,45
24/02/2018,91332,10,31,47
24/02/2018,91333,12,30,47
24/02/2018,91338,13,28,47
24/02/2018,91339,12,30,47
24/02/2018,91340,10,32,47
24/02/2018,91345,15,30,49
24/02/2018,91347,13,30,49
24/02/2018,91359,10,32,44
24/02/2018,91363,14,30,49
24/02/2018,91374,11,31,45
24/02/2018,91376,10,31,45
24/02/2018,91377,17,29,49
24/02/2018,91378,9,30,45
24/02/2018,91386,9,32,45
24/02/2018,91390,11,30,47
24/02/2018,91393,11,29,45
24/02/2018,91399,11,31,45
24/02/2018,91405,9,32,45
24/02/2018,91408,8,32,44
24/02/2018,91411,13,28,47
24/02/2018,91412,8,32,45
24/02/2018,91414,11,30,45
24/02/2018,91421,13,32,47
24/02/2018,91425,13,30,47
24/02/2018,91432,16,30,49
24/02/2018,91433,10,31,45
24/02/2018,91434,13,30,47
24/02/2018,91435,9,33,45
24/02/2018,91441,8,33,45
24/02/2018,91457,11,30,47
24/02/2018,91458,14,29,49
24/02/2018,91461,12,30,47
24/02/2018,91463,9,32,45
24/02/2018,91468,9,32,45
24/02/2018,91469,11,30,45
24/02/2018,91471,16,28,49
24/02/2018,91473,9,31,44
24/02/2018,91477,17,28,49
24/02/2018,91479,18,30,49
24/02/2018,91482,12,28,45
24/02/2018,91494,11,31,47
24/02/2018,91495,11,28,45
24/02/2018,91507,10,31,45
24/02/2018,91508,10,31,44
24/02/2018,91511,11,30,47
24/02/2018,91514,13,33,45
24/02/2018,91519,11,28,45
24/02/2018,91521,12,31,47
24/02/2018,91525,10,28,45
24/02/2018,91526,11,31,45
24/02/2018,91533,11,30,45
24/02/2018,91534,18,27,49
24/02/2018,91538,16,27,47
24/02/2018,91540,10,29,45
24/02/2018,91544,11,30,45
24/02/2018,91546,10,28,45
24/02/2018,91547,11,29,45
24/02/2018,91549,13,31,47
24/02/2018,91552,11,30,47
24/02/2018,91553,10,32,45
24/02/2018,91556,11,29,45
24/02/2018,91560,14,28,47
24/02/2018,91568,11,29,45
24/02/2018,91570,12,30,47
24/02/2018,91573,11,33,45
24/02/2018,91577,10,33,45
24/02/2018,91578,10,30,45
24/02/2018,91579,9,31,45
24/02/2018,91581,10,30,45
24/02/2018,91587,15,29,49
24/02/2018,91589,15,30,49
24/02/2018,91593,10,29,45
24/02/2018,91599,7,33,45
24/02/2018,91600,12,32,47
24/02/2018,91602,10,30,45
24/02/2018,91613,11,29,45
24/02/2018,91617,12,33,45
24/02/2018,91619,9,30,45
24/02/2018,91629,10,31,44
24/02/2018,91630,11,29,45
24/02/2018,91631,14,33,45
24/02/2018,91634,11,29,45
24/02/2018,91635,17,27,49
24/02/2018,91639,9,31,44
24/02/2018,91645,19,28,49
24/02/2018,91648,10,32,47
24/02/2018,91649,9,32,45
24/02/2018,91654,8,32,45
24/02/2018,91657,15,31,49
24/02/2018,91659,9,32,45
24/02/2018,91661,16,28,49
24/02/2018,91662,10,29,45
24/02/2018,91665,14,30,49
24/02/2018,91666,15,29,49
24/02/2018,91667,13,30,47
24/02/2018,91671,9,31,45
24/02/2018,91679,16,26,47
24/02/2018,91685,13,30,49
24/02/2018,91687,13,31,47
24/02/2018,91689,18,30,49
24/02/2018,91691,16,32,47
24/02/2018,91692,15,28,49
24/02/2018,92002,20,29,49
24/02/2018,92004,29,27,45
24/02/2018,92007,21,28,49
24/02/2018,92009,28,27,44
24/02/2018,92012,27,25,47
24/02/2018,92014,20,28,49
24/02/2018,92019,20,28,49
24/02/2018,92020,22,27,47
24/02/2018,92022,23,25,47
24/02/2018,92023,23,26,49
24/02/2018,92024,29,27,45
24/02/2018,92025,28,27,45
24/02/2018,92026,30,26,47
24/02/2018,92032,21,28,49
24/02/2018,92033,26,25,47
24/02/2018,92035,29,25,47
24/02/2018,92036,27,28,44
24/02/2018,92040,24,26,47
24/02/2018,92044,30,26,45
24/02/2018,92046,22,27,47
24/02/2018,92047,24,25,47
24/02/2018,92048,23,26,47
24/02/2018,92049,22,28,47
24/02/2018,92050,29,26,47
24/02/2018,92051,31,25,47
24/02/2018,92060,21,27,49
24/02/2018,92062,30,25,47
24/02/2018,92063,27,25,47
24/02/2018,92064,27,25,47
24/02/2018,92071,20,28,49
24/02/2018,92072,24,25,47
24/02/2018,92073,29,25,47
24/02/2018,92075,23,27,47
24/02/2018,92076,25,25,47
24/02/2018,92077,23,25,47
24/02/2018,92078,24,29,42
24/02/2018,93001,27,30,45
24/02/2018,93005,20,32,44
24/02/2018,93006,25,30,45
24/02/2018,93007,22,32,42
24/02/2018,93008,26,32,42
24/02/2018,93010,22,32,42
24/02/2018,93013,23,31,42
24/02/2018,93014,17,32,44
24/02/2018,93015,17,32,45
24/02/2018,93027,25,31,44
24/02/2018,93029,25,31,42
24/02/2018,93030,22,31,42
24/02/2018,93031,22,29,42
24/02/2018,93032,19,32,44
24/02/2018,93033,20,32,44
24/02/2018,93039,24,29,42
24/02/2018,93045,26,30,44
24/02/2018,93046,18,32,45
24/02/2018,93047,17,32,44
24/02/2018,93048,24,31,45
24/02/2018,93049,18,32,45
24/02/2018,93050,19,32,45
24/02/2018,93051,22,32,45
24/02/2018,93053,25,32,44
24/02/2018,93055,27,30,44
24/02/2018,93057,19,32,44
24/02/2018,93059,21,30,42
24/02/2018,93061,26,30,44
24/02/2018,93062,16,32,44
24/02/2018,93063,26,31,44
24/02/2018,93064,20,32,44
24/02/2018,93066,28,30,45
24/02/2018,93070,29,28,45
24/02/2018,93071,18,32,45
24/02/2018,93072,21,31,42
24/02/2018,93073,17,33,45
24/02/2018,93074,17,32,45
24/02/2018,93077,17,32,44
