date,ninsee,no2,o3,pm10
01/01/2018,91226,9,36,17
01/01/2018,91228,6,34,20
01/01/2018,91232,8,36,17
01/01/2018,91235,6,34,20
01/01/2018,91240,11,38,17
01/01/2018,91243,6,35,19
01/01/2018,91244,7,35,19
01/01/2018,91247,10,36,19
01/01/2018,91248,11,38,17
01/01/2018,91249,5,35,19
01/01/2018,91272,5,34,19
01/01/2018,91273,11,38,17
01/01/2018,91274,5,35,19
01/01/2018,91275,5,34,19
01/01/2018,91284,9,35,19
01/01/2018,91286,6,34,20
01/01/2018,91292,7,35,19
01/01/2018,91293,8,36,17
01/01/2018,91294,11,37,17
01/01/2018,91312,5,34,19
01/01/2018,91315,7,36,19
01/01/2018,91318,8,36,17
01/01/2018,91319,5,34,19
01/01/2018,91326,6,34,20
01/01/2018,91330,8,35,17
01/01/2018,91332,7,35,19
01/01/2018,91333,6,34,19
01/01/2018,91338,5,35,19
01/01/2018,91339,6,34,19
01/01/2018,91340,6,35,20
01/01/2018,91345,6,34,20
01/01/2018,91347,6,34,19
01/01/2018,91359,10,38,17
01/01/2018,91363,6,34,19
01/01/2018,91374,11,38,17
01/01/2018,91376,7,35,19
01/01/2018,91377,6,33,20
01/01/2018,91378,8,35,17
01/01/2018,91386,6,35,19
01/01/2018,91390,11,38,19
01/01/2018,91393,10,36,19
01/01/2018,91399,11,38,17
01/01/2018,91405,9,38,17
01/01/2018,91408,7,37,17
01/01/2018,91411,4,35,19
01/01/2018,91412,7,36,17
01/01/2018,91414,10,37,19
01/01/2018,91421,6,33,20
01/01/2018,91425,6,34,19
01/01/2018,91432,6,33,20
01/01/2018,91433,10,37,17
01/01/2018,91434,6,34,20
01/01/2018,91435,6,34,19
01/01/2018,91441,6,35,19
01/01/2018,91457,6,35,19
01/01/2018,91458,6,34,19
01/01/2018,91461,6,35,19
01/01/2018,91463,9,38,17
01/01/2018,91468,6,34,19
01/01/2018,91469,11,37,17
01/01/2018,91471,5,34,19
01/01/2018,91473,8,37,17
01/01/2018,91477,5,34,19
01/01/2018,91479,6,33,20
01/01/2018,91482,4,35,19
01/01/2018,91494,6,35,19
01/01/2018,91495,10,36,19
01/01/2018,91507,10,38,17
01/01/2018,91508,10,38,17
01/01/2018,91511,10,37,19
01/01/2018,91514,6,33,20
01/01/2018,91519,10,36,19
01/01/2018,91521,6,34,20
01/01/2018,91525,9,36,19
01/01/2018,91526,11,38,17
01/01/2018,91533,11,38,17
01/01/2018,91534,5,34,19
01/01/2018,91538,4,34,19
01/01/2018,91540,7,35,19
01/01/2018,91544,11,38,17
01/01/2018,91546,6,35,19
01/01/2018,91547,10,36,19
01/01/2018,91549,6,34,20
01/01/2018,91552,6,35,19
01/01/2018,91553,6,34,20
01/01/2018,91556,10,36,17
01/01/2018,91560,5,34,19
01/01/2018,91568,6,35,19
01/01/2018,91570,6,34,20
01/01/2018,91573,6,34,20
01/01/2018,91577,6,34,19
01/01/2018,91578,8,35,19
01/01/2018,91579,7,35,19
01/01/2018,91581,7,35,19
01/01/2018,91587,6,34,20
01/01/2018,91589,6,34,20
01/01/2018,91593,8,35,19
01/01/2018,91599,6,36,17
01/01/2018,91600,6,34,20
01/01/2018,91602,8,35,19
01/01/2018,91613,10,37,19
01/01/2018,91617,6,34,20
01/01/2018,91619,7,35,17
01/01/2018,91629,11,38,17
01/01/2018,91630,6,35,19
01/01/2018,91631,6,33,20
01/01/2018,91634,6,35,19
01/01/2018,91635,5,34,19
01/01/2018,91639,9,37,17
01/01/2018,91645,6,34,19
01/01/2018,91648,7,35,19
01/01/2018,91649,7,35,19
01/01/2018,91654,7,36,17
01/01/2018,91657,6,33,20
01/01/2018,91659,6,34,19
01/01/2018,91661,5,34,19
01/01/2018,91662,9,36,19
01/01/2018,91665,6,34,19
01/01/2018,91666,5,34,19
01/01/2018,91667,6,34,20
01/01/2018,91671,9,36,17
01/01/2018,91679,4,35,19
01/01/2018,91685,6,34,20
01/01/2018,91687,6,34,20
01/01/2018,91689,6,33,20
01/01/2018,91691,6,33,20
01/01/2018,91692,5,34,19
01/01/2018,92002,7,33,20
01/01/2018,92004,11,31,15
01/01/2018,92007,9,33,19
01/01/2018,92009,10,31,15
01/01/2018,92012,9,33,17
01/01/2018,92014,8,33,20
01/01/2018,92019,7,33,19
01/01/2018,92020,9,33,19
01/01/2018,92022,6,34,17
01/01/2018,92023,8,34,19
01/01/2018,92024,12,30,15
01/01/2018,92025,9,32,15
01/01/2018,92026,10,32,15
01/01/2018,92032,8,33,19
01/01/2018,92033,7,34,17
01/01/2018,92035,9,32,15
01/01/2018,92036,11,31,15
01/01/2018,92040,9,33,19
01/01/2018,92044,12,31,15
01/01/2018,92046,10,32,19
01/01/2018,92047,6,35,17
01/01/2018,92048,8,34,19
01/01/2018,92049,10,32,19
01/01/2018,92050,8,33,15
01/01/2018,92051,12,32,15
01/01/2018,92060,7,33,19
01/01/2018,92062,9,33,15
01/01/2018,92063,7,34,15
01/01/2018,92064,7,34,17
01/01/2018,92071,7,33,20
01/01/2018,92072,7,34,17
01/01/2018,92073,8,33,15
01/01/2018,92075,10,32,19
01/01/2018,92076,6,34,15
01/01/2018,92077,6,35,17
01/01/2018,92078,11,30,15
01/01/2018,93001,14,30,17
01/01/2018,93005,9,32,17
01/01/2018,93006,15,30,19
01/01/2018,93007,10,32,17
01/01/2018,93008,12,32,17
01/01/2018,93010,9,33,19
01/01/2018,93013,11,30,17
01/01/2018,93014,8,33,19
01/01/2018,93015,8,33,19
01/01/2018,93027,12,30,17
01/01/2018,93029,11,31,17
01/01/2018,93030,10,31,17
01/01/2018,93031,10,31,15
01/01/2018,93032,8,33,19
01/01/2018,93033,8,33,19
01/01/2018,93039,11,31,15
01/01/2018,93045,14,30,19
01/01/2018,93046,8,33,19
01/01/2018,93047,8,33,19
01/01/2018,93048,15,32,19
01/01/2018,93049,9,33,19
01/01/2018,93050,9,33,19
01/01/2018,93051,9,33,19
01/01/2018,93053,11,32,19
01/01/2018,93055,14,30,19
01/01/2018,93057,8,33,17
01/01/2018,93059,11,31,17
01/01/2018,93061,14,30,19
01/01/2018,93062,8,33,19
01/01/2018,93063,12,31,19
01/01/2018,93064,10,33,19
01/01/2018,93066,13,30,17
01/01/2018,93070,13,29,17
01/01/2018,93071,9,32,19
01/01/2018,93072,11,31,17
01/01/2018,93073,9,33,19
01/01/2018,93074,9,33,19
01/01/2018,93077,9,33,19
01/01/2018,93078,9,32,19
01/01/2018,93079,10,31,15
01/01/2018,94001,6,33,20
01/01/2018,94002,9,32,20
01/01/2018,94003,9,32,19
01/01/2018,94004,7,33,20
01/01/2018,94011,8,33,20
01/01/2018,94015,9,33,19
01/01/2018,94016,9,33,20
01/01/2018,94017,10,32,19
01/01/2018,94018,11,31,19
01/01/2018,94019,8,32,20
01/01/2018,94021,7,33,20
01/01/2018,94022,7,33,20
01/01/2018,94028,9,33,20
01/01/2018,94033,11,33,19
01/01/2018,94034,7,33,20
01/01/2018,94037,10,31,19
01/01/2018,94038,8,33,20
01/01/2018,94041,11,32,20
01/01/2018,94042,10,32,19
01/01/2018,94043,10,32,20
01/01/2018,94044,7,33,20
01/01/2018,94046,10,32,20
01/01/2018,94047,6,33,20
01/01/2018,94048,7,33,20
01/01/2018,94052,10,32,19
01/01/2018,94053,8,33,20
01/01/2018,94054,7,33,20
01/01/2018,94055,8,32,20
01/01/2018,94056,6,33,20
01/01/2018,94058,10,33,19
01/01/2018,94059,8,33,19
01/01/2018,94060,8,33,20
01/01/2018,94065,7,33,20
01/01/2018,94067,14,31,19
01/01/2018,94068,9,32,20
01/01/2018,94069,11,31,19
01/01/2018,94070,7,33,20
01/01/2018,94071,8,33,20
01/01/2018,94073,7,33,20
01/01/2018,94074,7,33,20
01/01/2018,94075,6,33,20
01/01/2018,94076,9,32,20
01/01/2018,94077,7,33,20
01/01/2018,94078,7,33,20
01/01/2018,94079,8,33,19
01/01/2018,94080,13,31,19
01/01/2018,94081,8,33,20
01/01/2018,95002,7,36,17
01/01/2018,95008,7,36,15
01/01/2018,95011,9,36,15
01/01/2018,95012,8,36,15
01/01/2018,95014,9,33,15
01/01/2018,95018,9,33,15
01/01/2018,95019,9,32,17
01/01/2018,95023,9,35,17
01/01/2018,95024,7,37,15
01/01/2018,95026,10,35,17
01/01/2018,95028,9,35,15
01/01/2018,95039,9,35,17
01/01/2018,95040,7,37,15
01/01/2018,95042,9,34,15
01/01/2018,95046,8,37,15
01/01/2018,95051,8,33,15
01/01/2018,95052,10,35,17
01/01/2018,95054,8,37,15
01/01/2018,95055,9,34,15
01/01/2018,95056,9,35,15
01/01/2018,95058,10,35,17
01/01/2018,95059,9,36,17
01/01/2018,95060,8,34,17
01/01/2018,95061,9,34,15
01/01/2018,95063,8,33,15
01/01/2018,95074,7,35,17
01/01/2018,95078,8,35,17
01/01/2018,95088,10,31,17
01/01/2018,95091,9,34,15
01/01/2018,95094,9,33,15
01/01/2018,95101,9,36,15
01/01/2018,95102,8,36,17
01/01/2018,95110,8,36,17
01/01/2018,95116,10,35,17
01/01/2018,95119,9,37,15
01/01/2018,95120,9,35,17
01/01/2018,95127,8,35,17
01/01/2018,95134,9,35,17
01/01/2018,95139,9,37,15
01/01/2018,95141,8,37,15
01/01/2018,95142,8,37,17
01/01/2018,95144,9,33,15
01/01/2018,95149,10,35,15
01/01/2018,95150,9,36,15
01/01/2018,95151,9,34,15
01/01/2018,95154,9,33,17
01/01/2018,95157,8,35,15
01/01/2018,95166,8,37,15
01/01/2018,95169,8,37,15
01/01/2018,95170,7,36,15
01/01/2018,95176,8,33,15
01/01/2018,95177,8,35,17
01/01/2018,95181,7,35,17
01/01/2018,95183,7,35,17
01/01/2018,95197,10,31,15
01/01/2018,95199,9,33,15
01/01/2018,95203,9,33,15
01/01/2018,95205,9,33,15
01/01/2018,95210,9,31,15
01/01/2018,95211,8,35,17
01/01/2018,95212,9,33,17
01/01/2018,95213,8,35,17
01/01/2018,95214,9,34,15
01/01/2018,95218,8,34,17
01/01/2018,95219,9,33,15
01/01/2018,95229,9,34,15
01/01/2018,95241,9,33,15
01/01/2018,95250,9,34,15
01/01/2018,95252,9,33,15
01/01/2018,95253,7,37,15
01/01/2018,95254,8,36,17
01/01/2018,95256,8,34,17
01/01/2018,95257,8,33,15
01/01/2018,95258,9,35,17
01/01/2018,95259,7,37,15
01/01/2018,95268,10,31,17
01/01/2018,95270,8,36,15
01/01/2018,95271,8,35,17
01/01/2018,95277,9,32,17
01/01/2018,95280,9,33,17
01/01/2018,95282,7,37,15
01/01/2018,95287,8,35,17
01/01/2018,95288,10,32,15
01/01/2018,95295,7,37,15
01/01/2018,95298,9,36,17
01/01/2018,95301,8,35,15
01/01/2018,95303,8,36,17
01/01/2018,95304,9,35,17
01/01/2018,95306,8,34,17
01/01/2018,95308,8,35,17
01/01/2018,95309,8,36,15
01/01/2018,95313,9,35,17
01/01/2018,95316,9,34,15
01/01/2018,95323,7,34,17
01/01/2018,95328,9,35,17
01/01/2018,95331,9,34,15
01/01/2018,95341,8,35,17
01/01/2018,95348,7,36,17
01/01/2018,95351,9,33,17
01/01/2018,95352,10,35,15
01/01/2018,95353,9,35,15
01/01/2018,95355,9,37,15
01/01/2018,95365,9,34,15
01/01/2018,95369,9,33,15
01/01/2018,95370,8,36,17
01/01/2018,95371,9,34,15
01/01/2018,95379,8,36,15
01/01/2018,95387,9,35,17
01/01/2018,95388,7,35,17
01/01/2018,95392,9,35,17
01/01/2018,95394,8,34,17
01/01/2018,95395,9,34,15
01/01/2018,95409,9,34,15
01/01/2018,95422,8,35,17
01/01/2018,95424,8,33,15
01/01/2018,95426,9,33,15
01/01/2018,95427,10,31,15
01/01/2018,95428,9,32,15
01/01/2018,95429,9,37,15
01/01/2018,95430,9,35,15
01/01/2018,95436,9,35,17
01/01/2018,95438,8,37,17
01/01/2018,95445,9,35,17
01/01/2018,95446,9,35,17
01/01/2018,95447,8,36,17
01/01/2018,95450,8,34,17
01/01/2018,95452,9,35,17
01/01/2018,95456,10,35,17
01/01/2018,95459,8,37,15
01/01/2018,95462,9,36,15
01/01/2018,95476,8,35,17
01/01/2018,95480,9,35,17
01/01/2018,95483,7,37,17
01/01/2018,95487,10,35,17
01/01/2018,95488,8,34,17
01/01/2018,95489,9,33,15
01/01/2018,95491,8,33,15
01/01/2018,95492,9,33,15
01/01/2018,95493,9,34,15
01/01/2018,95500,8,34,17
01/01/2018,95504,9,35,17
01/01/2018,95509,9,34,15
01/01/2018,95510,7,35,17
01/01/2018,95523,8,35,15
01/01/2018,95527,9,33,17
01/01/2018,95529,10,35,17
01/01/2018,95535,7,35,17
01/01/2018,95539,9,32,15
01/01/2018,95541,10,37,15
01/01/2018,95543,7,35,15
01/01/2018,95554,9,37,15
01/01/2018,95555,9,32,15
01/01/2018,95563,9,34,15
01/01/2018,95566,10,35,17
01/01/2018,95572,8,34,17
01/01/2018,95574,9,33,15
01/01/2018,95580,9,34,17
01/01/2018,95582,9,33,15
01/01/2018,95584,8,36,17
01/01/2018,95585,10,33,17
01/01/2018,95592,7,37,15
01/01/2018,95594,10,35,15
01/01/2018,95598,9,32,15
01/01/2018,95604,10,34,17
01/01/2018,95607,8,34,15
01/01/2018,95610,7,37,15
01/01/2018,95611,9,35,17
01/01/2018,95612,9,32,17
01/01/2018,95625,8,36,17
01/01/2018,95627,9,35,17
01/01/2018,95628,9,35,17
01/01/2018,95633,9,32,17
01/01/2018,95637,7,34,17
01/01/2018,95641,9,33,17
01/01/2018,95651,8,35,15
01/01/2018,95652,10,35,17
01/01/2018,95656,7,35,15
01/01/2018,95658,7,37,15
01/01/2018,95660,9,35,15
01/01/2018,95675,9,33,17
01/01/2018,95676,8,36,15
01/01/2018,95678,9,35,17
01/01/2018,95680,9,33,15
01/01/2018,95682,9,34,15
01/01/2018,95690,7,37,15
02/01/2018,0,32,32,27
02/01/2018,75,30,28,26
02/01/2018,77,31,30,27
02/01/2018,78,21,32,23
02/01/2018,91,23,30,25
02/01/2018,92,26,30,25
02/01/2018,93,32,30,27
02/01/2018,94,30,30,26
02/01/2018,95,28,33,25
02/01/2018,75101,26,28,25
02/01/2018,75102,27,28,25
02/01/2018,75103,28,28,25
02/01/2018,75104,28,28,27
02/01/2018,75105,27,28,25
02/01/2018,75106,26,28,25
02/01/2018,75107,25,28,25
02/01/2018,75108,27,27,25
02/01/2018,75109,27,27,25
02/01/2018,75110,28,28,25
02/01/2018,75111,30,28,25
02/01/2018,75112,31,28,27
02/01/2018,75113,29,28,27
02/01/2018,75114,25,28,25
02/01/2018,75115,22,28,25
02/01/2018,75116,26,28,24
02/01/2018,75117,27,26,24
02/01/2018,75118,28,27,25
02/01/2018,75119,29,28,25
02/01/2018,75120,30,28,25
02/01/2018,77001,7,30,20
02/01/2018,77002,12,28,22
02/01/2018,77003,7,30,20
02/01/2018,77004,14,27,22
02/01/2018,77005,27,30,29
02/01/2018,77006,10,30,20
02/01/2018,77007,13,27,22
02/01/2018,77008,16,30,25
02/01/2018,77009,8,30,22
02/01/2018,77010,13,27,22
02/01/2018,77011,8,30,22
02/01/2018,77012,10,28,22
02/01/2018,77013,14,28,24
02/01/2018,77014,7,29,22
02/01/2018,77015,10,28,22
02/01/2018,77016,7,30,22
02/01/2018,77018,21,29,25
02/01/2018,77019,10,29,22
02/01/2018,77020,11,28,22
02/01/2018,77021,10,30,22
02/01/2018,77022,12,28,22
02/01/2018,77023,18,30,25
02/01/2018,77024,12,29,22
02/01/2018,77025,11,29,22
02/01/2018,77026,10,28,22
02/01/2018,77027,9,30,22
02/01/2018,77028,13,28,22
02/01/2018,77029,13,27,22
02/01/2018,77030,11,28,22
02/01/2018,77031,13,27,22
02/01/2018,77032,11,28,22
02/01/2018,77033,11,28,22
02/01/2018,77034,14,27,22
02/01/2018,77035,9,30,22
02/01/2018,77036,11,28,22
02/01/2018,77037,12,28,22
02/01/2018,77038,15,28,22
02/01/2018,77039,16,28,22
02/01/2018,77040,16,28,22
02/01/2018,77041,8,30,20
02/01/2018,77042,13,28,22
02/01/2018,77043,12,28,22
02/01/2018,77044,12,27,22
02/01/2018,77045,8,30,22
02/01/2018,77046,8,30,20
02/01/2018,77047,18,29,25
02/01/2018,77048,5,30,22
02/01/2018,77049,18,29,25
02/01/2018,77050,9,30,22
02/01/2018,77051,11,29,22
02/01/2018,77052,11,27,22
02/01/2018,77053,19,28,25
02/01/2018,77054,9,30,22
02/01/2018,77055,28,30,29
02/01/2018,77056,7,30,22
02/01/2018,77057,12,29,22
02/01/2018,77058,24,29,27
02/01/2018,77059,25,30,27
02/01/2018,77060,8,30,20
02/01/2018,77061,9,30,22
02/01/2018,77062,26,30,29
02/01/2018,77063,15,28,24
02/01/2018,77065,13,29,20
02/01/2018,77066,11,28,22
02/01/2018,77067,17,28,22
02/01/2018,77068,11,28,22
02/01/2018,77069,13,28,22
02/01/2018,77070,13,28,22
02/01/2018,77071,9,30,22
02/01/2018,77072,10,28,22
02/01/2018,77073,11,28,22
02/01/2018,77075,23,30,27
02/01/2018,77076,11,28,22
02/01/2018,77077,19,30,25
02/01/2018,77078,13,29,24
02/01/2018,77079,8,29,22
02/01/2018,77080,11,28,22
02/01/2018,77081,15,27,22
02/01/2018,77082,14,27,22
02/01/2018,77083,27,30,27
02/01/2018,77084,16,29,24
02/01/2018,77085,24,29,27
02/01/2018,77086,12,28,22
02/01/2018,77087,12,27,22
02/01/2018,77088,7,30,20
02/01/2018,77089,11,28,22
02/01/2018,77090,11,28,22
02/01/2018,77091,17,28,24
02/01/2018,77093,11,28,22
02/01/2018,77094,23,30,27
02/01/2018,77095,25,30,27
02/01/2018,77096,13,28,22
02/01/2018,77097,11,28,22
02/01/2018,77098,12,28,22
02/01/2018,77099,9,30,22
02/01/2018,77100,12,28,22
02/01/2018,77101,10,29,22
02/01/2018,77102,6,30,22
02/01/2018,77103,12,27,22
02/01/2018,77104,17,28,24
02/01/2018,77106,12,28,22
02/01/2018,77107,15,28,22
02/01/2018,77108,29,30,27
02/01/2018,77109,12,28,22
02/01/2018,77110,9,30,22
02/01/2018,77111,23,30,27
02/01/2018,77112,6,30,22
02/01/2018,77113,12,28,22
02/01/2018,77114,20,28,25
02/01/2018,77115,9,30,22
02/01/2018,77116,12,28,22
02/01/2018,77117,12,29,22
02/01/2018,77118,29,30,29
02/01/2018,77119,12,28,22
02/01/2018,77120,13,30,24
02/01/2018,77121,24,29,27
02/01/2018,77122,18,28,24
02/01/2018,77123,28,30,27
02/01/2018,77124,24,29,27
02/01/2018,77125,21,30,27
02/01/2018,77126,16,30,25
02/01/2018,77127,17,28,24
02/01/2018,77128,20,29,25
02/01/2018,77129,12,30,24
02/01/2018,77130,17,29,25
02/01/2018,77131,14,28,22
02/01/2018,77132,22,30,27
02/01/2018,77133,10,30,22
02/01/2018,77134,11,28,22
02/01/2018,77135,12,27,22
02/01/2018,77136,17,28,24
02/01/2018,77137,11,28,22
02/01/2018,77138,13,27,22
02/01/2018,77139,30,30,29
02/01/2018,77140,11,29,22
02/01/2018,77141,19,29,25
02/01/2018,77142,18,29,25
02/01/2018,77143,19,30,27
02/01/2018,77144,16,28,24
02/01/2018,77145,15,27,22
02/01/2018,77146,25,29,27
02/01/2018,77147,12,28,22
02/01/2018,77148,12,30,24
02/01/2018,77149,11,28,22
02/01/2018,77150,21,30,27
02/01/2018,77151,12,28,22
02/01/2018,77152,15,28,22
02/01/2018,77153,24,31,27
02/01/2018,77154,17,28,24
02/01/2018,77155,24,30,27
02/01/2018,77156,6,30,22
02/01/2018,77157,12,30,24
02/01/2018,77158,9,30,22
02/01/2018,77159,11,29,22
02/01/2018,77161,8,30,22
02/01/2018,77162,13,28,22
02/01/2018,77163,16,30,25
02/01/2018,77164,10,29,22
02/01/2018,77165,11,28,22
02/01/2018,77166,8,30,22
02/01/2018,77167,11,29,22
02/01/2018,77168,9,30,22
02/01/2018,77169,26,29,27
02/01/2018,77170,6,30,22
02/01/2018,77171,21,30,27
02/01/2018,77172,9,30,22
02/01/2018,77173,16,30,25
02/01/2018,77174,11,28,22
02/01/2018,77175,18,28,24
02/01/2018,77176,14,28,24
02/01/2018,77177,21,29,25
02/01/2018,77178,6,30,22
02/01/2018,77179,10,28,22
02/01/2018,77180,21,28,25
02/01/2018,77181,24,29,27
02/01/2018,77182,11,28,22
02/01/2018,77183,14,29,24
02/01/2018,77184,8,30,22
02/01/2018,77185,13,29,20
02/01/2018,77186,13,30,22
02/01/2018,77187,10,28,22
02/01/2018,77188,12,28,22
02/01/2018,77190,11,28,22
02/01/2018,77191,11,28,22
02/01/2018,77192,15,28,24
02/01/2018,77193,18,30,25
02/01/2018,77194,10,30,22
02/01/2018,77195,14,27,22
02/01/2018,77196,26,30,29
02/01/2018,77197,11,28,22
02/01/2018,77198,7,30,20
02/01/2018,77199,18,29,25
02/01/2018,77200,7,30,22
02/01/2018,77201,12,28,22
02/01/2018,77202,6,30,22
02/01/2018,77203,17,30,25
02/01/2018,77204,11,30,24
02/01/2018,77205,19,30,27
02/01/2018,77206,15,28,24
02/01/2018,77207,9,30,22
02/01/2018,77208,11,28,22
02/01/2018,77209,25,30,27
02/01/2018,77210,9,30,22
02/01/2018,77211,12,28,22
02/01/2018,77212,10,30,22
02/01/2018,77214,28,30,29
02/01/2018,77215,21,28,25
02/01/2018,77216,5,30,22
02/01/2018,77217,18,28,24
02/01/2018,77218,11,28,22
02/01/2018,77219,16,28,24
02/01/2018,77220,6,30,22
02/01/2018,77221,24,29,27
02/01/2018,77222,14,27,22
02/01/2018,77223,11,29,22
02/01/2018,77224,15,28,24
02/01/2018,77225,16,29,25
02/01/2018,77226,9,29,22
02/01/2018,77227,10,28,22
02/01/2018,77228,12,28,22
02/01/2018,77229,17,28,24
02/01/2018,77230,7,30,22
02/01/2018,77231,15,30,24
02/01/2018,77232,21,30,27
02/01/2018,77233,22,30,27
02/01/2018,77234,25,30,27
02/01/2018,77235,15,30,24
02/01/2018,77236,11,28,22
02/01/2018,77237,22,29,27
02/01/2018,77238,15,29,24
02/01/2018,77239,12,28,22
02/01/2018,77240,11,28,22
02/01/2018,77241,25,30,27
02/01/2018,77242,11,28,22
02/01/2018,77243,26,30,27
02/01/2018,77244,6,30,22
02/01/2018,77245,10,29,22
02/01/2018,77246,10,28,22
02/01/2018,77247,11,28,22
02/01/2018,77248,22,30,27
02/01/2018,77249,23,28,25
02/01/2018,77250,11,28,22
02/01/2018,77251,19,28,24
02/01/2018,77252,17,28,22
02/01/2018,77253,16,27,22
02/01/2018,77254,17,28,24
02/01/2018,77255,13,27,22
02/01/2018,77256,11,28,22
02/01/2018,77257,14,30,24
02/01/2018,77258,26,30,27
02/01/2018,77259,24,31,27
02/01/2018,77260,11,28,22
02/01/2018,77261,8,30,22
02/01/2018,77262,10,28,22
02/01/2018,77263,11,29,22
02/01/2018,77264,14,28,24
02/01/2018,77265,12,29,24
02/01/2018,77266,10,29,22
02/01/2018,77267,7,30,22
02/01/2018,77268,21,29,27
02/01/2018,77269,15,27,22
02/01/2018,77270,16,29,24
02/01/2018,77271,8,30,22
02/01/2018,77272,11,28,22
02/01/2018,77273,22,30,27
02/01/2018,77274,18,30,25
02/01/2018,77275,10,28,22
02/01/2018,77276,20,30,27
02/01/2018,77277,16,28,24
02/01/2018,77278,12,28,22
02/01/2018,77279,10,30,22
02/01/2018,77280,14,30,24
02/01/2018,77281,13,28,22
02/01/2018,77282,28,31,25
02/01/2018,77283,13,30,24
02/01/2018,77284,19,30,27
02/01/2018,77285,16,27,22
02/01/2018,77286,11,28,22
02/01/2018,77287,11,28,22
02/01/2018,77288,16,27,22
02/01/2018,77289,10,28,22
02/01/2018,77290,12,29,24
02/01/2018,77291,28,31,27
02/01/2018,77292,27,30,29
02/01/2018,77293,10,30,22
02/01/2018,77294,31,30,29
02/01/2018,77295,15,27,22
02/01/2018,77296,18,28,24
02/01/2018,77297,9,30,22
02/01/2018,77298,11,28,22
02/01/2018,77299,7,30,22
02/01/2018,77300,16,29,25
02/01/2018,77301,10,28,22
02/01/2018,77302,5,30,22
02/01/2018,77303,11,28,22
02/01/2018,77304,10,28,22
02/01/2018,77305,9,30,22
02/01/2018,77306,16,27,22
02/01/2018,77307,24,30,27
02/01/2018,77308,24,30,27
02/01/2018,77309,21,30,27
02/01/2018,77310,11,29,22
02/01/2018,77311,11,29,22
02/01/2018,77312,6,30,22
02/01/2018,77313,9,30,22
02/01/2018,77314,11,28,22
02/01/2018,77315,21,29,27
02/01/2018,77316,7,30,22
02/01/2018,77317,13,27,22
02/01/2018,77318,17,28,24
02/01/2018,77319,11,28,22
02/01/2018,77320,14,28,24
02/01/2018,77321,11,29,22
02/01/2018,77322,25,31,25
02/01/2018,77323,26,31,27
02/01/2018,77325,11,29,22
02/01/2018,77326,19,28,22
02/01/2018,77327,12,28,22
02/01/2018,77328,9,30,20
02/01/2018,77329,7,30,22
02/01/2018,77330,19,30,25
02/01/2018,77331,12,29,22
02/01/2018,77332,26,30,27
02/01/2018,77333,6,30,22
02/01/2018,77335,22,30,27
02/01/2018,77336,19,28,25
02/01/2018,77337,26,30,27
02/01/2018,77338,8,30,22
02/01/2018,77339,10,30,20
02/01/2018,77340,6,30,22
02/01/2018,77341,11,28,22
02/01/2018,77342,7,30,22
02/01/2018,77343,13,30,24
02/01/2018,77344,19,30,27
02/01/2018,77345,12,28,22
02/01/2018,77347,11,29,22
02/01/2018,77348,6,30,22
02/01/2018,77349,23,31,25
02/01/2018,77350,22,28,25
02/01/2018,77352,16,28,22
02/01/2018,77353,8,30,22
02/01/2018,77354,10,28,22
02/01/2018,77355,11,28,22
02/01/2018,77356,10,28,22
02/01/2018,77357,12,28,22
02/01/2018,77358,20,30,27
02/01/2018,77359,14,29,22
02/01/2018,77360,13,28,24
02/01/2018,77361,16,29,24
02/01/2018,77363,29,30,29
02/01/2018,77364,23,30,27
02/01/2018,77365,12,27,22
02/01/2018,77366,21,30,27
02/01/2018,77367,14,30,24
02/01/2018,77368,11,28,22
02/01/2018,77369,18,30,25
02/01/2018,77370,7,30,22
02/01/2018,77371,15,28,24
02/01/2018,77372,27,30,29
02/01/2018,77373,25,29,27
02/01/2018,77374,23,29,27
02/01/2018,77376,24,30,27
02/01/2018,77377,19,28,24
02/01/2018,77378,16,28,22
02/01/2018,77379,11,28,22
02/01/2018,77380,16,30,25
02/01/2018,77381,12,27,22
02/01/2018,77382,20,29,25
02/01/2018,77383,11,28,22
